Driver,Team,LapTime,LapNumber,SpeedFL,Sector1Time,Sector2Time,Sector3Time,PitStop,PitInTime,PitOutTime,Stint_Count,TyreLife,Compound,Grid,Position,Finish_Position,Status,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Race,Race_ID,DNF,Top10,Grid_Finish_Delta,Season
VER,Red Bull Racing,97.614,18.0,280.0,31.211,42.569,23.834,0,,,3.0,4.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.712,19.0,280.0,31.243,42.608,23.861,0,,,3.0,5.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.788,20.0,280.0,31.186,42.766,23.836,0,,,3.0,6.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.582,21.0,280.0,31.168,42.572,23.842,0,,,3.0,7.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.651,22.0,281.0,31.224,42.548,23.879,0,,,3.0,8.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.552,23.0,281.0,31.153,42.514,23.885,0,,,3.0,9.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.387,24.0,280.0,31.145,42.398,23.844,0,,,3.0,10.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.372,25.0,281.0,31.145,42.344,23.883,0,,,3.0,11.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.682,26.0,281.0,31.213,42.533,23.936,0,,,3.0,12.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.379,27.0,281.0,31.079,42.349,23.951,0,,,3.0,13.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.651,28.0,281.0,31.112,42.554,23.985,0,,,3.0,14.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.571,29.0,283.0,31.045,42.533,23.993,0,,,3.0,15.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.549,30.0,283.0,31.185,42.443,23.921,0,,,3.0,16.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.431,31.0,282.0,31.04,42.464,23.927,0,,,3.0,17.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.691,32.0,283.0,31.139,42.523,24.029,0,,,3.0,18.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.686,33.0,282.0,31.112,42.505,24.069,0,,,3.0,19.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.839,34.0,283.0,31.129,42.615,24.095,0,,,3.0,20.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.85,35.0,282.0,31.211,42.5,24.139,0,,,3.0,21.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,100.964,36.0,,31.35,42.582,27.032,1,0 days 02:01:45.619000,,3.0,22.0,SOFT,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,118.49,37.0,281.0,52.755,42.071,23.664,0,,0 days 02:02:10.556000,3.0,1.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.297,38.0,281.0,31.034,41.772,23.491,0,,,3.0,2.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.446,39.0,282.0,30.818,42.125,23.503,0,,,3.0,3.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.942,40.0,282.0,31.175,42.247,23.52,0,,,3.0,4.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,120.495,41.0,225.0,31.381,55.533,33.581,0,,,3.0,5.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,104.824,42.0,282.0,38.946,42.174,23.704,0,,,3.0,6.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.89,43.0,282.0,31.13,42.295,23.465,0,,,3.0,7.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.236,44.0,283.0,30.783,42.005,23.448,0,,,3.0,8.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.015,45.0,281.0,31.079,42.221,23.715,0,,,3.0,9.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.701,46.0,282.0,31.03,42.003,23.668,0,,,3.0,10.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.009,47.0,282.0,31.094,42.205,23.71,0,,,3.0,11.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.918,48.0,284.0,31.01,42.199,23.709,0,,,3.0,12.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.962,49.0,279.0,31.124,42.026,23.812,0,,,3.0,13.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.25,50.0,281.0,31.07,42.375,23.805,0,,,3.0,14.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.427,51.0,279.0,31.154,42.202,24.071,0,,,3.0,15.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.919,52.0,280.0,31.033,42.133,23.753,0,,,3.0,16.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.89,53.0,280.0,30.906,42.217,23.767,0,,,3.0,17.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.678,54.0,280.0,30.988,41.938,23.752,0,,,3.0,18.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.322,55.0,282.0,30.964,41.747,23.611,0,,,3.0,19.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,97.205,56.0,282.0,31.091,42.27,23.844,0,,,3.0,20.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
VER,Red Bull Racing,96.373,57.0,253.0,30.96,41.763,23.65,0,,,3.0,21.0,HARD,1.0,1.0,1.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,0.0,2023
GAS,Alpine,109.649,1.0,281.0,,46.78,25.135,0,,,4.0,1.0,SOFT,20.0,19.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,100.438,2.0,280.0,31.738,43.938,24.762,0,,,4.0,2.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,100.643,3.0,286.0,31.8,44.083,24.76,0,,,4.0,3.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,100.894,4.0,284.0,31.514,44.492,24.888,0,,,4.0,4.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,100.818,5.0,285.0,31.705,44.192,24.921,0,,,4.0,5.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,101.11,6.0,284.0,31.573,44.534,25.003,0,,,4.0,6.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,101.134,7.0,285.0,31.604,44.49,25.04,0,,,4.0,7.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,101.173,8.0,285.0,31.773,44.275,25.125,0,,,4.0,8.0,SOFT,20.0,18.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,104.201,9.0,,31.843,44.538,27.82,1,0 days 01:17:55.198000,,4.0,9.0,SOFT,20.0,19.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,121.262,10.0,278.0,54.574,42.66,24.028,0,,0 days 01:18:21.104000,4.0,1.0,HARD,20.0,20.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.762,11.0,280.0,31.455,43.098,24.209,0,,,4.0,2.0,HARD,20.0,19.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.928,12.0,279.0,31.57,43.066,24.292,0,,,4.0,3.0,HARD,20.0,17.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.349,13.0,280.0,31.744,43.26,24.345,0,,,4.0,4.0,HARD,20.0,14.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.859,14.0,280.0,31.518,43.043,24.298,0,,,4.0,5.0,HARD,20.0,14.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.985,15.0,280.0,31.398,43.252,24.335,0,,,4.0,6.0,HARD,20.0,14.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.945,16.0,280.0,31.514,43.137,24.294,0,,,4.0,7.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.011,17.0,280.0,31.527,43.151,24.333,0,,,4.0,8.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.029,18.0,279.0,31.515,43.068,24.446,0,,,4.0,9.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.066,19.0,280.0,31.571,43.098,24.397,0,,,4.0,10.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.017,20.0,279.0,31.481,43.179,24.357,0,,,4.0,11.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.327,21.0,280.0,31.671,43.328,24.328,0,,,4.0,12.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.485,22.0,280.0,31.609,43.483,24.393,0,,,4.0,13.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.263,23.0,281.0,31.538,43.32,24.405,0,,,4.0,14.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,99.761,24.0,281.0,31.721,43.505,24.535,0,,,4.0,15.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,102.288,25.0,,31.613,43.531,27.144,1,0 days 01:44:46.559000,,4.0,16.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,119.404,26.0,280.0,53.105,42.4,23.899,0,,0 days 01:45:11.481000,4.0,1.0,HARD,20.0,17.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.729,27.0,286.0,31.836,42.851,24.042,0,,,4.0,2.0,HARD,20.0,15.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,97.761,28.0,281.0,31.006,42.656,24.099,0,,,4.0,3.0,HARD,20.0,14.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.012,29.0,286.0,31.178,42.696,24.138,0,,,4.0,4.0,HARD,20.0,14.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,97.76,30.0,287.0,30.885,42.716,24.159,0,,,4.0,5.0,HARD,20.0,13.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,97.968,31.0,287.0,30.971,42.877,24.12,0,,,4.0,6.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.012,32.0,286.0,30.969,42.824,24.219,0,,,4.0,7.0,HARD,20.0,12.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,97.974,33.0,287.0,30.942,42.828,24.204,0,,,4.0,8.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.022,34.0,286.0,30.947,42.874,24.201,0,,,4.0,9.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.088,35.0,286.0,31.01,42.851,24.227,0,,,4.0,10.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.184,36.0,286.0,31.045,42.821,24.318,0,,,4.0,11.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.133,37.0,286.0,31.117,42.864,24.152,0,,,4.0,12.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.108,38.0,286.0,31.025,42.822,24.261,0,,,4.0,13.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,98.537,39.0,285.0,31.183,43.08,24.274,0,,,4.0,14.0,HARD,20.0,11.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,109.707,40.0,,31.156,42.984,35.567,1,0 days 02:09:50.970000,,4.0,15.0,HARD,20.0,10.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,128.544,41.0,289.0,60.744,44.327,23.473,0,,0 days 02:10:15.719000,4.0,1.0,SOFT,20.0,10.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,95.068,42.0,281.0,30.069,41.393,23.606,0,,,4.0,2.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,95.942,43.0,281.0,30.776,41.677,23.489,0,,,4.0,3.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,95.792,44.0,280.0,30.785,41.542,23.465,0,,,4.0,4.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,96.186,45.0,281.0,30.874,41.775,23.537,0,,,4.0,5.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,96.041,46.0,281.0,30.831,41.707,23.503,0,,,4.0,6.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,96.12,47.0,281.0,30.806,41.735,23.579,0,,,4.0,7.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,96.368,48.0,281.0,30.909,41.693,23.766,0,,,4.0,8.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
GAS,Alpine,96.803,49.0,281.0,31.008,42.102,23.693,0,,,4.0,9.0,SOFT,20.0,9.0,9.0,Finished,27.43167701863354,31.01180124223602,21.496894409937887,0,0.6832298136645961,Bahrain Grand Prix,1,0,1,11.0,2023
