Driver,Team,LapTime,LapNumber,SpeedFL,Sector1Time,Sector2Time,Sector3Time,PitStop,PitInTime,PitOutTime,Stint_Count,TyreLife,Compound,Grid,Position,Finish_Position,Status,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Race,Race_ID,DNF,Top10,Grid_Finish_Delta,Season
GAS,AlphaTauri,94.649,47.0,267.0,24.79,41.459,28.4,0,,,3.0,23.0,HARD,12.0,9.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,103.812,48.0,160.0,18.249,44.623,40.94,0,,,3.0,24.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,93.431,49.0,275.0,24.757,44.707,23.967,0,,,3.0,25.0,HARD,12.0,5.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,101.284,50.0,116.0,17.452,52.177,31.655,0,,,3.0,26.0,HARD,12.0,7.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,115.497,51.0,,25.176,46.157,44.164,1,0 days 01:44:07.396000,,3.0,27.0,HARD,12.0,6.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,115.197,52.0,123.0,34.875,44.743,35.579,0,,0 days 01:44:27.194000,3.0,28.0,HARD,12.0,6.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,110.947,53.0,147.0,29.808,40.992,40.147,0,,,3.0,29.0,HARD,12.0,6.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,103.204,54.0,111.0,23.269,44.244,35.691,0,,,3.0,30.0,HARD,12.0,6.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,92.585,55.0,276.0,26.939,42.49,23.156,0,,,3.0,31.0,HARD,12.0,5.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,70.672,56.0,276.0,17.538,31.722,21.412,0,,,3.0,32.0,HARD,12.0,4.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,70.37,57.0,276.0,17.486,31.814,21.07,0,,,3.0,33.0,HARD,12.0,6.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.341,58.0,275.0,17.309,31.081,20.951,0,,,3.0,34.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.025,59.0,275.0,17.435,30.726,20.864,0,,,3.0,35.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.359,60.0,276.0,17.427,31.048,20.884,0,,,3.0,36.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.943,61.0,276.0,17.491,31.535,20.917,0,,,3.0,37.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.521,62.0,274.0,17.538,31.075,20.908,0,,,3.0,38.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.361,63.0,274.0,17.594,30.944,20.823,0,,,3.0,39.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.484,64.0,275.0,17.496,30.871,21.117,0,,,3.0,40.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.121,65.0,275.0,17.468,30.889,20.764,0,,,3.0,41.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,69.64,66.0,274.0,17.595,31.141,20.904,0,,,3.0,42.0,HARD,12.0,8.0,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
GAS,AlphaTauri,,67.0,,,,,0,,,3.0,43.0,HARD,12.0,,7.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,5.0,2020
PER,Racing Point,76.326,1.0,274.0,,32.33,22.149,0,,,3.0,4.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.812,2.0,274.0,17.533,31.421,21.858,0,,,3.0,5.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.271,3.0,280.0,17.232,31.275,21.764,0,,,3.0,6.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.265,4.0,282.0,17.237,31.521,21.507,0,,,3.0,7.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.062,5.0,281.0,17.214,31.45,21.398,0,,,3.0,8.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,69.922,6.0,282.0,17.181,31.305,21.436,0,,,3.0,9.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.417,7.0,280.0,17.168,31.665,21.584,0,,,3.0,10.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.291,8.0,282.0,17.333,31.575,21.383,0,,,3.0,11.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.717,9.0,,17.908,31.584,,0,,,3.0,12.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.701,10.0,271.0,17.908,31.536,21.257,0,,,3.0,13.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.555,11.0,272.0,17.773,31.441,21.341,0,,,3.0,14.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
