Driver,Team,LapTime,LapNumber,SpeedFL,Sector1Time,Sector2Time,Sector3Time,PitStop,PitInTime,PitOutTime,Stint_Count,TyreLife,Compound,Grid,Position,Finish_Position,Status,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Race,Race_ID,DNF,Top10,Grid_Finish_Delta,Season
HAM,Mercedes,96.507,12.0,278.0,30.763,41.935,23.809,0,,,3.0,15.0,MEDIUM,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,98.924,13.0,,30.77,41.776,26.378,1,0 days 01:00:29.611000,,3.0,16.0,MEDIUM,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,115.006,14.0,280.0,51.319,40.418,23.269,0,,0 days 01:00:54.547000,3.0,1.0,HARD,2.0,4.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.057,15.0,277.0,29.944,40.709,23.404,0,,,3.0,2.0,HARD,2.0,3.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.104,16.0,275.0,30.504,41.102,23.498,0,,,3.0,3.0,HARD,2.0,3.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.099,17.0,275.0,30.389,41.101,23.609,0,,,3.0,4.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.266,18.0,276.0,30.555,41.271,23.44,0,,,3.0,5.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.346,19.0,276.0,30.557,41.238,23.551,0,,,3.0,6.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.324,20.0,277.0,30.75,41.051,23.523,0,,,3.0,7.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.837,21.0,278.0,30.908,41.469,23.46,0,,,3.0,8.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.539,22.0,277.0,30.716,41.255,23.568,0,,,3.0,9.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.219,23.0,277.0,30.573,41.001,23.645,0,,,3.0,10.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.087,24.0,278.0,30.501,41.09,23.496,0,,,3.0,11.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.359,25.0,277.0,30.716,40.983,23.66,0,,,3.0,12.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.622,26.0,277.0,30.682,41.157,23.783,0,,,3.0,13.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.94,27.0,279.0,30.766,41.422,23.752,0,,,3.0,14.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,97.835,28.0,,30.543,41.164,26.128,1,0 days 01:24:41.240000,,3.0,15.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,115.194,29.0,277.0,50.613,41.312,23.269,0,,0 days 01:25:05.375000,3.0,1.0,HARD,2.0,3.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.365,30.0,277.0,30.213,40.895,23.257,0,,,3.0,2.0,HARD,2.0,3.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.305,31.0,278.0,30.947,41.186,23.172,0,,,3.0,3.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.729,32.0,278.0,30.24,41.061,23.428,0,,,3.0,4.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,95.041,33.0,278.0,30.362,41.264,23.415,0,,,3.0,5.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.665,34.0,278.0,30.259,41.084,23.322,0,,,3.0,6.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.745,35.0,278.0,30.578,40.845,23.322,0,,,3.0,7.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.754,36.0,279.0,30.504,40.864,23.386,0,,,3.0,8.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.74,37.0,280.0,30.339,41.183,23.218,0,,,3.0,9.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.72,38.0,280.0,30.347,40.986,23.387,0,,,3.0,10.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.816,39.0,279.0,30.468,41.03,23.318,0,,,3.0,11.0,HARD,2.0,2.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.89,40.0,280.0,30.62,40.931,23.339,0,,,3.0,12.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.334,41.0,279.0,30.276,40.771,23.287,0,,,3.0,13.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.199,42.0,281.0,30.387,40.615,23.197,0,,,3.0,14.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.163,43.0,290.0,30.222,40.647,23.294,0,,,3.0,15.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.015,44.0,279.0,29.976,40.631,23.408,0,,,3.0,16.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.583,45.0,280.0,30.534,40.615,23.434,0,,,3.0,17.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.492,46.0,285.0,30.238,40.85,23.404,0,,,3.0,18.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.591,47.0,279.0,30.448,40.884,23.259,0,,,3.0,19.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.167,48.0,280.0,30.336,40.567,23.264,0,,,3.0,20.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.136,49.0,280.0,30.273,40.641,23.222,0,,,3.0,21.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.354,50.0,282.0,30.265,40.749,23.34,0,,,3.0,22.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.579,51.0,282.0,30.36,41.01,23.209,0,,,3.0,23.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.939,52.0,281.0,30.625,40.96,23.354,0,,,3.0,24.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,96.155,53.0,281.0,30.81,41.885,23.46,0,,,3.0,25.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.814,54.0,280.0,30.734,40.788,23.292,0,,,3.0,26.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.706,55.0,280.0,30.605,40.96,23.141,0,,,3.0,27.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
HAM,Mercedes,94.918,56.0,279.0,30.431,40.946,23.541,0,,,3.0,28.0,HARD,2.0,1.0,1.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,1.0,2021
VER,Red Bull Racing,118.245,1.0,222.0,,53.703,32.579,0,,,3.0,4.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,142.406,2.0,222.0,45.874,61.922,34.61,0,,,3.0,5.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,,3.0,168.0,44.111,62.264,51.626,0,,,3.0,6.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,104.343,4.0,211.0,32.129,41.273,30.941,0,,,3.0,7.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,104.629,5.0,272.0,39.328,41.46,23.841,0,,,3.0,8.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.982,6.0,272.0,30.819,41.205,23.958,0,,,3.0,9.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.902,7.0,273.0,30.846,41.378,23.678,0,,,3.0,10.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.032,8.0,272.0,31.016,41.266,23.75,0,,,3.0,11.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.012,9.0,273.0,30.988,41.271,23.753,0,,,3.0,12.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.175,10.0,273.0,30.984,41.378,23.813,0,,,3.0,13.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.179,11.0,272.0,30.868,41.427,23.884,0,,,3.0,14.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.592,12.0,273.0,31.286,41.516,23.79,0,,,3.0,15.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.291,13.0,273.0,31.024,41.468,23.799,0,,,3.0,16.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.88,14.0,273.0,31.07,41.804,24.006,0,,,3.0,17.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,96.924,15.0,273.0,31.225,41.652,24.047,0,,,3.0,18.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,97.033,16.0,273.0,31.144,41.813,24.076,0,,,3.0,19.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,99.153,17.0,,31.143,41.614,26.396,1,0 days 01:06:55.220000,,3.0,20.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,115.532,18.0,274.0,51.372,40.699,23.461,0,,0 days 01:07:20.122000,3.0,1.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,94.421,19.0,275.0,30.425,40.566,23.43,0,,,3.0,2.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,94.87,20.0,276.0,30.565,40.842,23.463,0,,,3.0,3.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,94.829,21.0,276.0,30.615,40.781,23.433,0,,,3.0,4.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.159,22.0,275.0,30.617,40.954,23.588,0,,,3.0,5.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.122,23.0,276.0,30.634,40.895,23.593,0,,,3.0,6.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.207,24.0,276.0,30.672,41.076,23.459,0,,,3.0,7.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.044,25.0,276.0,30.592,40.973,23.479,0,,,3.0,8.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,94.958,26.0,277.0,30.56,40.855,23.543,0,,,3.0,9.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.118,27.0,279.0,30.543,40.968,23.607,0,,,3.0,10.0,MEDIUM,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.126,28.0,275.0,30.461,41.043,23.622,0,,,3.0,11.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.282,29.0,276.0,30.687,41.07,23.525,0,,,3.0,12.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.476,30.0,284.0,30.651,41.056,23.769,0,,,3.0,13.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.054,31.0,277.0,30.297,41.194,23.563,0,,,3.0,14.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.378,32.0,275.0,30.655,41.205,23.518,0,,,3.0,15.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.286,33.0,278.0,30.587,41.096,23.603,0,,,3.0,16.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.638,34.0,278.0,30.731,41.169,23.738,0,,,3.0,17.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.593,35.0,280.0,30.708,41.179,23.706,0,,,3.0,18.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.721,36.0,276.0,30.744,41.356,23.621,0,,,3.0,19.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.62,37.0,276.0,30.69,41.332,23.598,0,,,3.0,20.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,95.921,38.0,276.0,30.808,41.329,23.784,0,,,3.0,21.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,97.828,39.0,,30.811,41.084,25.933,1,0 days 01:42:13.427000,,3.0,22.0,MEDIUM,1.0,1.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,113.437,40.0,276.0,50.12,40.205,23.112,0,,0 days 01:42:37.245000,3.0,1.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.228,41.0,277.0,30.009,40.188,23.031,0,,,3.0,2.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.45,42.0,278.0,30.261,40.194,22.995,0,,,3.0,3.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.231,43.0,277.0,30.019,40.159,23.053,0,,,3.0,4.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.594,44.0,278.0,30.154,40.362,23.078,0,,,3.0,5.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,94.056,45.0,280.0,30.332,40.429,23.295,0,,,3.0,6.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.894,46.0,278.0,30.377,40.385,23.132,0,,,3.0,7.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,94.092,47.0,283.0,30.285,40.482,23.325,0,,,3.0,8.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.818,48.0,278.0,30.228,40.505,23.085,0,,,3.0,9.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
VER,Red Bull Racing,93.576,49.0,278.0,30.168,40.31,23.098,0,,,3.0,10.0,HARD,1.0,2.0,2.0,Finished,20.53834586466165,27.627819548872182,54.517293233082704,0,0.8872180451127819,Bahrain Grand Prix,1,0,1,-1.0,2021
